Age,Country,Subscription_Type,Watch_Time_Hours,Favorite_Genre,cluster
48,5,1,983.55,5,1
41,8,1,156.14,6,0
44,4,0,385.8,2,2
38,2,2,242.06,4,0
31,8,1,593.8,2,2
39,1,2,347.95,5,2
61,0,2,690.43,2,1
36,7,0,555.11,6,2
56,5,2,583.38,1,2
51,3,1,759.71,6,1
58,2,0,732.95,0,1
42,6,1,959.79,0,1
46,7,2,209.83,0,0
55,5,1,561.61,6,2
56,2,1,32.49,6,0
29,5,0,57.11,5,0
53,1,2,76.28,6,0
73,0,0,805.95,6,1
31,7,1,104.08,6,0
40,8,0,756.71,3,1
21,0,0,580.34,3,2
76,9,2,466.34,6,2
30,2,0,64.27,2,0
65,4,2,271.32,0,0
41,6,2,351.21,3,2
17,0,0,604.67,3,2
62,1,0,519.06,0,2
80,4,0,334.65,4,2
30,8,0,747.77,6,1
29,6,1,77.19,4,0
30,5,1,176.51,5,0
78,0,0,583.42,5,2
67,0,2,691.67,4,1
57,9,2,957.55,5,1
67,8,0,582.61,1,2
26,2,0,906.78,5,1
16,3,2,762.03,5,1
80,5,1,920.81,3,1
76,6,0,974.08,4,1
53,0,0,347.53,1,2
74,6,0,934.6,0,1
49,2,1,100.54,6,0
18,0,2,647.27,0,2
73,5,1,501.12,6,2
62,8,2,217.74,1,0
18,0,2,135.86,0,0
53,1,0,876.94,0,1
66,3,2,762.7,3,1
32,1,1,20.52,6,0
61,4,2,496.58,4,2
18,7,0,693.58,4,1
59,9,0,658.32,3,2
54,4,1,631.89,5,2
15,9,0,196.08,3,0
19,4,2,365.27,0,2
79,3,0,233.17,0,0
20,7,0,813.46,4,1
16,1,2,346.96,5,2
39,9,0,107.1,2,0
35,1,1,198.16,3,0
76,8,0,994.22,4,1
80,6,1,701.4,4,1
33,5,2,24.99,1,0
59,2,2,906.23,0,1
60,9,1,894.83,2,1
19,6,0,189.28,6,0
26,1,1,286.07,5,0
27,9,0,470.45,6,2
46,1,0,107.17,2,0
42,9,2,983.97,0,1
78,4,2,7.07,4,0
34,4,0,168.39,2,0
73,3,1,320.14,3,0
35,6,2,329.1,4,0
17,7,2,257.23,6,0
58,7,0,181.32,3,0
53,1,2,146.28,3,0
26,8,1,235.67,5,0
40,1,2,251.43,4,0
80,2,0,114.2,3,0
71,4,0,211.25,1,0
75,4,2,119.7,0,0
16,0,0,13.56,6,0
64,3,0,533.62,5,2
72,1,2,585.05,2,2
66,9,1,914.17,1,1
69,2,2,123.62,1,0
42,5,0,601.58,0,2
48,6,1,521.72,1,2
44,3,2,602.81,3,2
49,4,1,85.8,2,0
78,9,2,778.98,5,1
34,8,1,408.38,0,2
65,2,2,152.81,4,0
19,1,0,389.79,5,2
55,9,2,326.2,3,0
52,4,0,534.84,2,2
74,1,1,758.33,4,1
78,8,1,62.99,2,0
46,7,1,236.61,6,0
63,1,1,315.02,3,0
66,5,1,231.06,4,0
40,3,0,353.82,6,2
62,6,1,378.97,6,2
69,6,2,76.29,2,0
33,2,2,853.8,4,1
52,7,1,192.26,2,0
16,1,2,841.48,1,1
67,6,0,713.08,3,1
58,8,0,459.99,2,2
66,4,1,383.59,6,2
59,9,1,392.07,0,2
28,3,1,510.39,4,2
72,9,0,823.5,0,1
67,3,2,825.88,5,1
75,1,1,309.34,6,0
71,4,1,531.26,5,2
57,8,0,701.77,5,1
59,4,2,74.29,5,0
54,2,1,399.28,0,2
60,4,0,965.54,5,1
66,4,0,134.97,6,0
23,8,0,760.26,5,1
75,1,1,470.77,1,2
74,0,0,69.8,0,0
18,4,1,978.54,4,1
14,9,1,640.62,2,2
56,0,2,442.68,6,2
57,2,1,996.66,4,1
77,7,0,178.12,1,0
32,7,1,385.16,0,2
80,1,0,489.07,5,2
52,4,1,84.15,4,0
55,7,0,490.6,5,2
79,4,0,821.86,4,1
48,7,1,973.08,1,1
30,5,1,987.27,2,1
43,9,2,956.16,2,1
59,5,1,626.86,3,2
78,7,1,19.62,5,0
34,5,1,584.02,2,2
25,5,2,985.82,4,1
38,7,2,568.88,3,2
33,1,0,727.08,5,1
77,0,0,814.04,1,1
80,1,0,647.46,4,2
76,5,2,256.53,1,0
69,9,2,67.94,2,0
43,4,0,509.82,2,2
46,5,1,459.51,0,2
42,0,1,995.15,5,1
53,3,0,427.67,3,2
76,3,1,337.91,5,2
70,1,2,53.51,3,0
46,2,0,367.41,2,2
80,5,2,172.91,0,0
22,4,2,80.68,6,0
25,3,1,378.96,5,2
52,0,1,462.24,1,2
53,2,2,97.09,6,0
13,4,0,116.04,2,0
47,5,2,633.83,1,2
74,3,0,531.35,1,2
61,2,1,711.08,4,1
24,8,2,911.3,3,1
51,0,1,575.7,6,2
58,7,1,537.26,3,2
46,7,1,457.08,3,2
62,9,1,679.24,3,1
38,9,2,808.91,0,1
46,0,2,645.12,2,2
79,0,2,260.23,2,0
78,3,2,403.76,0,2
17,1,0,976.81,2,1
26,4,1,516.62,3,2
49,3,0,663.57,2,2
74,9,2,789.77,2,1
77,3,1,980.46,3,1
33,4,2,751.35,6,1
64,6,0,843.02,6,1
62,2,2,36.58,5,0
73,1,2,504.77,5,2
61,9,1,859.43,4,1
30,4,1,675.15,0,1
68,4,2,6.73,4,0
16,3,1,132.51,3,0
72,5,2,320.9,3,0
32,9,1,317.62,1,0
63,1,2,75.41,1,0
65,3,0,568.44,6,2
49,2,1,161.63,2,0
17,7,2,756.8,5,1
22,5,2,495.92,2,2
45,0,2,658.74,4,2
56,8,2,177.24,6,0
31,2,0,904.74,3,1
14,8,0,407.2,5,2
26,1,2,215.99,2,0
33,8,2,871.48,1,1
64,8,1,899.52,1,1
17,8,2,535.61,2,2
49,0,1,328.15,6,0
67,8,2,543.84,3,2
80,4,1,350.72,3,2
67,3,1,862.78,6,1
17,2,0,355.65,5,2
57,7,1,863.94,0,1
52,9,2,589.14,0,2
46,4,1,61.12,4,0
47,0,0,963.46,2,1
33,7,1,617.09,0,2
45,1,2,248.34,0,0
61,0,1,747.84,1,1
70,6,2,113.79,5,0
27,4,0,744.29,3,1
32,1,0,271.38,0,0
59,0,1,491.81,2,2
47,6,2,130.41,5,0
16,6,1,577.35,6,2
18,8,2,401.46,0,2
40,4,1,1.55,3,0
34,7,2,775.68,2,1
58,5,1,354.77,1,2
62,8,1,682.92,4,1
25,7,1,316.58,1,0
73,0,2,891.39,1,1
67,1,2,373.81,4,2
15,5,0,778.66,3,1
33,1,0,644.31,1,2
35,5,2,804.55,1,1
61,1,1,735.27,1,1
64,0,1,976.51,3,1
64,0,2,736.42,3,1
46,7,0,867.51,1,1
68,6,1,514.76,6,2
68,4,2,589.13,4,2
24,9,1,614.58,2,2
58,9,1,846.52,1,1
57,6,1,853.15,0,1
59,4,1,578.6,5,2
58,6,2,586.56,5,2
37,8,0,375.5,3,2
13,3,0,185.85,0,0
25,9,2,515.08,5,2
76,5,1,886.82,2,1
38,9,1,574.47,5,2
75,4,2,126.05,3,0
66,9,0,818.49,6,1
52,3,0,915.24,3,1
29,3,1,990.26,0,1
30,2,1,640.32,0,2
63,7,1,263.43,3,0
17,6,2,52.55,6,0
32,7,1,546.61,3,2
34,1,2,862.0,5,1
27,4,0,978.01,1,1
28,5,2,805.4,1,1
34,7,2,98.81,5,0
64,4,1,797.53,6,1
29,1,1,436.96,1,2
45,4,0,354.81,1,2
29,9,1,236.08,4,0
59,8,2,512.16,1,2
25,8,1,347.2,0,2
56,5,2,336.98,3,2
66,2,2,250.15,4,0
70,2,2,332.41,1,0
58,6,0,853.11,4,1
16,8,1,351.93,5,2
23,3,2,735.38,1,1
75,0,2,71.94,0,0
30,0,0,775.7,2,1
67,4,0,338.84,3,2
14,6,2,429.9,4,2
22,3,0,127.41,2,0
54,8,0,674.45,4,1
15,2,0,915.76,1,1
52,3,2,455.02,6,2
55,4,1,444.81,5,2
24,4,1,927.82,4,1
68,8,2,906.28,3,1
69,3,1,576.53,3,2
33,5,0,301.11,3,0
49,4,0,382.73,0,2
27,0,0,342.15,0,2
21,9,0,95.27,4,0
30,6,1,930.99,6,1
34,4,1,464.08,1,2
37,6,1,781.1,3,1
69,7,0,875.79,5,1
53,4,0,830.55,3,1
44,9,1,980.31,3,1
67,8,0,485.71,5,2
57,4,0,512.04,4,2
16,8,2,216.76,0,0
40,2,2,406.8,1,2
67,6,2,30.51,4,0
80,2,2,427.22,1,2
29,3,2,16.33,4,0
27,7,1,591.6,0,2
39,7,0,389.22,4,2
39,8,0,73.3,2,0
20,3,0,630.48,0,2
40,5,1,765.84,5,1
42,0,0,739.84,3,1
61,0,0,8.55,0,0
67,7,0,788.43,3,1
15,0,2,227.12,4,0
35,7,2,506.54,1,2
18,9,2,899.51,1,1
70,4,0,374.23,3,2
72,8,1,41.56,3,0
38,5,1,882.02,5,1
78,7,2,817.35,6,1
76,1,1,795.98,1,1
69,3,0,473.94,2,2
37,3,1,767.35,3,1
46,6,2,738.55,0,1
58,0,0,692.27,3,1
52,5,1,845.94,0,1
37,4,1,209.48,1,0
62,9,0,465.56,0,2
48,3,1,289.65,5,0
55,8,0,634.64,1,2
62,2,0,816.17,2,1
68,0,2,889.54,4,1
25,7,0,542.17,4,2
45,8,0,691.79,3,1
46,4,2,650.52,5,2
77,5,0,973.75,0,1
36,8,1,522.3,0,2
15,8,2,409.22,6,2
57,1,0,30.1,2,0
62,7,1,93.09,0,0
23,6,2,515.41,4,2
38,1,0,376.44,3,2
18,4,1,979.04,4,1
79,1,2,565.25,0,2
50,4,1,856.37,4,1
30,6,2,528.59,0,2
17,7,2,128.1,1,0
62,7,2,255.84,0,0
43,0,1,751.49,3,1
74,4,1,67.77,0,0
56,1,0,862.53,0,1
16,1,0,285.91,0,0
39,9,1,73.03,0,0
38,6,2,847.24,4,1
49,8,1,983.53,4,1
18,1,2,128.2,4,0
61,2,1,581.44,0,2
68,4,1,999.29,4,1
23,7,2,327.77,0,0
72,5,0,436.11,1,2
79,4,1,137.36,5,0
18,3,1,236.36,5,0
60,6,2,352.51,3,2
43,4,2,677.33,2,1
28,0,2,656.72,6,2
18,8,0,586.42,3,2
47,7,2,617.42,0,2
50,6,1,362.9,3,2
69,0,1,624.5,2,2
61,7,0,810.71,4,1
72,6,2,197.73,1,0
53,4,1,563.93,3,2
19,5,0,173.18,2,0
63,2,2,452.78,4,2
38,4,0,607.67,3,2
22,6,1,102.61,4,0
69,3,0,184.14,2,0
16,5,1,933.14,6,1
75,4,2,813.67,5,1
62,0,0,249.61,4,0
37,8,2,923.14,4,1
50,7,2,144.66,2,0
19,9,1,24.51,3,0
68,3,0,383.71,2,2
62,0,1,143.35,1,0
80,6,1,544.7,4,2
47,9,2,85.63,2,0
55,0,2,31.38,4,0
15,6,1,388.81,1,2
43,2,0,526.01,3,2
57,6,0,932.11,2,1
68,0,0,149.12,6,0
29,6,2,427.84,6,2
14,2,2,213.61,2,0
80,2,1,273.26,1,0
18,9,1,653.2,6,2
18,4,2,179.0,2,0
61,9,2,447.71,6,2
66,8,0,474.68,4,2
16,9,1,278.13,1,0
27,3,0,877.34,6,1
78,3,0,221.17,4,0
79,7,1,533.59,4,2
47,0,1,388.56,3,2
51,4,1,497.79,5,2
62,9,0,760.9,5,1
48,3,0,723.06,6,1
80,6,1,954.3,3,1
69,6,2,708.58,5,1
70,9,0,552.66,0,2
37,3,1,58.5,6,0
75,4,2,262.85,2,0
60,0,2,264.95,3,0
35,4,0,202.86,0,0
58,1,0,794.56,2,1
70,0,0,930.13,1,1
60,7,2,922.83,6,1
28,9,0,457.42,6,2
59,3,2,470.75,3,2
40,9,1,964.1,2,1
60,2,1,280.71,5,0
65,4,1,707.72,4,1
25,0,0,944.93,4,1
23,9,1,183.1,5,0
64,5,1,696.88,0,1
60,1,1,209.57,1,0
74,1,2,429.45,1,2
44,5,0,673.16,5,1
28,5,1,560.04,0,2
46,7,1,146.24,1,0
49,5,2,972.89,1,1
79,7,1,594.1,6,2
75,5,2,461.88,2,2
56,3,2,5.87,3,0
75,7,1,89.01,5,0
50,8,0,202.06,0,0
77,9,2,345.48,0,2
41,1,0,808.93,2,1
25,8,1,922.81,2,1
32,6,0,174.19,1,0
20,0,0,201.7,2,0
40,9,2,262.29,0,0
78,2,2,844.38,3,1
59,5,1,140.05,5,0
80,7,1,649.62,6,2
34,5,2,184.57,3,0
73,7,2,330.82,4,0
76,9,1,681.01,6,1
45,7,2,743.08,4,1
25,1,0,499.73,0,2
13,4,1,580.65,2,2
76,6,1,707.99,3,1
21,1,1,936.1,1,1
48,8,0,754.19,5,1
15,4,2,964.98,1,1
59,3,2,317.98,0,0
26,7,2,61.1,4,0
77,8,2,535.09,0,2
63,6,2,861.15,1,1
51,4,0,751.1,4,1
18,6,0,503.05,1,2
70,4,1,416.27,3,2
21,8,1,539.5,2,2
57,5,0,683.15,1,1
23,2,1,466.17,3,2
29,3,1,687.4,3,1
24,1,2,515.25,0,2
40,5,2,501.79,2,2
56,2,0,950.72,3,1
45,2,2,33.39,3,0
47,9,1,308.52,3,0
36,8,0,759.93,4,1
68,2,1,928.94,1,1
33,7,0,569.06,1,2
32,4,0,779.12,5,1
31,7,0,993.58,0,1
23,5,2,422.47,0,2
53,8,2,346.79,5,2
14,1,2,491.86,5,2
65,8,0,659.32,1,2
25,5,2,181.24,6,0
78,7,0,111.41,2,0
71,4,0,706.01,5,1
21,3,2,63.57,6,0
77,3,2,279.29,1,0
19,3,2,363.54,3,2
15,6,2,741.82,4,1
26,8,1,159.79,1,0
58,7,2,258.31,5,0
27,8,1,694.33,2,1
19,9,1,484.34,5,2
64,7,1,519.18,1,2
30,0,0,855.49,3,1
80,1,2,121.18,0,0
36,4,2,503.51,0,2
54,7,2,742.79,4,1
79,0,2,279.46,0,0
80,0,2,402.06,2,2
23,9,1,343.93,4,2
65,6,2,737.8,3,1
61,5,2,964.79,5,1
41,1,1,665.93,3,1
68,8,1,712.42,3,1
59,3,0,370.49,0,2
18,5,0,894.01,3,1
63,0,1,326.76,4,0
34,7,1,597.13,4,2
24,3,1,527.94,2,2
56,7,2,95.17,4,0
22,9,1,557.49,2,2
50,7,1,566.19,6,2
71,4,0,905.96,0,1
33,8,2,598.25,1,2
23,5,1,64.48,5,0
46,0,1,197.61,6,0
73,3,0,647.76,2,2
27,6,0,595.42,6,2
38,7,1,913.04,5,1
22,9,0,58.69,2,0
57,8,0,827.95,2,1
41,1,1,954.41,6,1
48,3,1,926.56,3,1
56,9,0,980.01,2,1
45,6,1,412.35,6,2
71,0,0,97.85,3,0
65,8,0,380.66,6,2
48,2,0,867.25,4,1
39,8,0,140.07,6,0
57,6,0,930.98,4,1
39,0,0,225.76,6,0
53,6,1,892.85,6,1
29,9,1,686.74,1,1
37,6,0,153.3,2,0
32,7,0,352.87,4,2
66,7,0,227.47,2,0
56,4,1,738.24,1,1
61,2,2,868.2,6,1
27,1,2,76.52,3,0
26,1,1,951.63,6,1
22,3,2,719.02,2,1
37,9,2,275.13,4,0
20,4,2,642.95,0,2
33,6,0,481.98,2,2
80,2,2,257.18,0,0
45,9,2,674.09,2,1
30,2,0,172.53,2,0
61,9,2,695.33,1,1
28,1,1,196.16,0,0
63,8,2,450.31,4,2
72,1,0,843.08,6,1
22,7,1,668.25,1,1
63,3,0,351.5,2,2
60,5,2,119.61,6,0
21,4,1,595.31,6,2
22,6,2,565.63,5,2
55,1,0,122.52,1,0
36,1,1,628.51,6,2
31,4,2,801.48,1,1
67,2,1,496.64,6,2
72,5,2,646.57,5,2
61,9,0,573.62,5,2
22,8,2,784.75,0,1
49,4,0,270.85,4,0
18,9,0,266.56,2,0
38,0,2,74.02,0,0
29,5,1,659.24,3,2
44,9,0,545.46,1,2
63,3,2,518.43,6,2
44,0,0,767.41,1,1
44,1,0,945.4,6,1
20,1,1,53.86,5,0
19,1,2,528.48,5,2
69,3,0,218.57,4,0
27,8,2,200.66,0,0
80,8,1,977.52,0,1
69,3,1,432.18,5,2
63,9,1,381.07,5,2
19,1,2,35.74,1,0
41,4,0,823.77,0,1
47,6,2,1.05,6,0
77,0,0,39.56,1,0
49,8,0,831.18,4,1
24,3,2,455.97,6,2
22,1,1,133.39,4,0
21,3,1,862.42,5,1
76,8,0,169.13,1,0
65,9,2,293.82,0,0
47,5,0,184.08,5,0
77,0,0,582.7,0,2
26,5,1,301.0,1,0
74,4,2,49.93,3,0
60,9,2,487.69,2,2
71,1,1,672.69,4,1
33,5,0,249.42,4,0
51,9,1,447.75,5,2
17,6,2,365.66,1,2
22,4,1,533.03,5,2
44,3,0,369.27,4,2
69,3,2,644.22,1,2
44,9,1,411.85,4,2
44,8,0,251.1,3,0
42,4,0,293.77,0,0
77,3,0,439.89,1,2
45,5,0,623.44,1,2
30,5,2,890.31,3,1
73,4,1,762.6,2,1
55,1,1,455.89,3,2
74,6,2,62.45,2,0
71,7,1,529.27,6,2
77,6,0,803.8,3,1
70,9,0,123.04,0,0
73,2,2,427.79,2,2
29,3,1,861.95,2,1
60,3,1,499.34,3,2
54,4,2,680.14,3,1
75,0,2,91.45,0,0
64,8,1,649.2,5,2
37,1,0,940.92,5,1
36,4,2,481.4,1,2
54,1,1,98.37,6,0
74,8,2,846.27,5,1
19,0,2,592.47,0,2
39,0,1,496.35,3,2
32,7,2,9.99,3,0
27,3,0,752.88,4,1
73,5,1,154.45,6,0
63,9,0,994.9,3,1
20,5,1,964.18,6,1
30,3,1,636.71,3,2
14,4,1,428.09,5,2
60,6,2,388.56,2,2
30,8,2,323.95,4,0
38,9,1,445.48,5,2
27,4,0,474.1,3,2
20,0,1,522.24,0,2
47,6,2,172.51,3,0
67,9,1,77.71,4,0
44,4,2,193.73,5,0
31,4,1,131.77,3,0
37,7,1,242.32,5,0
61,7,2,562.55,6,2
54,3,1,968.68,1,1
13,3,1,489.65,5,2
40,9,0,340.41,4,2
67,9,0,553.02,2,2
57,8,0,254.84,3,0
25,8,2,805.4,1,1
64,0,2,155.91,5,0
40,8,0,715.75,2,1
13,9,1,954.04,5,1
17,5,0,989.12,4,1
68,7,2,506.73,1,2
34,7,2,103.2,2,0
56,3,2,686.23,3,1
26,0,0,168.28,4,0
71,8,0,433.38,4,2
34,2,1,860.35,5,1
44,9,2,383.47,0,2
24,9,1,361.04,2,2
71,7,2,792.88,1,1
24,4,1,321.43,4,0
62,3,1,267.24,3,0
31,4,1,429.0,3,2
61,9,0,763.56,5,1
35,9,2,580.69,5,2
24,9,1,860.02,3,1
69,9,0,213.43,5,0
33,5,1,727.35,0,1
70,0,2,342.42,5,2
17,2,2,524.16,2,2
79,1,0,467.12,3,2
14,8,2,305.37,4,0
53,5,2,965.39,0,1
78,4,2,344.85,1,2
50,8,2,52.75,6,0
38,2,1,609.9,3,2
54,3,2,57.46,4,0
25,9,2,706.24,6,1
61,0,1,925.66,4,1
41,9,1,55.79,6,0
72,1,0,643.27,1,2
75,0,0,625.45,3,2
36,3,0,998.4,3,1
33,4,0,47.01,0,0
69,5,1,870.42,6,1
74,2,1,406.22,6,2
73,4,1,747.78,5,1
40,2,2,626.98,0,2
31,0,0,733.65,2,1
27,5,2,29.98,3,0
55,7,2,541.19,5,2
31,4,2,352.68,3,2
80,4,0,630.75,2,2
45,9,2,92.91,4,0
25,2,0,186.63,3,0
79,8,2,238.63,4,0
44,9,2,557.02,6,2
24,1,2,326.71,3,0
49,8,0,45.62,1,0
80,5,1,782.16,4,1
69,3,0,191.03,0,0
42,8,0,508.47,1,2
36,3,2,808.78,0,1
72,9,1,532.39,2,2
75,4,1,254.4,2,0
17,1,1,835.09,0,1
22,2,1,800.1,2,1
42,5,2,665.3,6,2
44,6,1,132.98,6,0
69,3,2,302.51,4,0
21,7,2,281.79,0,0
24,2,0,924.34,1,1
17,3,1,21.96,5,0
54,0,1,243.39,2,0
27,7,1,402.22,6,2
39,8,2,228.14,0,0
23,0,1,452.68,4,2
60,1,0,688.65,6,1
35,5,1,102.43,1,0
63,2,1,62.91,4,0
54,4,1,272.06,4,0
71,2,2,389.44,4,2
50,4,2,746.06,5,1
16,6,0,68.72,0,0
57,4,0,308.43,1,0
18,7,2,426.02,3,2
64,1,0,873.0,1,1
21,0,2,685.01,2,1
31,2,0,776.39,0,1
54,6,0,297.17,4,0
24,6,2,150.32,2,0
74,2,1,540.81,4,2
68,5,0,898.08,2,1
57,1,1,727.42,4,1
46,6,1,900.35,0,1
49,2,2,987.38,4,1
45,1,2,34.21,1,0
43,4,1,816.24,2,1
44,2,2,355.92,3,2
74,6,0,209.96,0,0
79,8,0,5.16,3,0
28,0,0,765.4,5,1
60,7,2,792.47,1,1
76,4,1,750.13,0,1
65,2,1,653.09,2,2
57,4,0,599.53,5,2
33,4,2,146.79,1,0
73,2,2,676.49,6,1
80,1,0,757.09,5,1
64,4,1,74.43,3,0
48,2,0,812.21,6,1
34,5,0,487.53,2,2
73,8,2,381.95,5,2
56,1,1,181.68,5,0
40,6,1,111.7,0,0
39,4,0,395.48,1,2
41,4,2,981.49,0,1
47,2,2,289.23,0,0
51,9,2,769.83,1,1
42,5,0,657.86,0,2
79,1,2,747.13,3,1
50,6,2,469.68,5,2
19,3,1,695.65,0,1
76,6,0,157.42,1,0
30,8,0,855.77,5,1
17,4,1,703.01,2,1
35,2,0,609.93,1,2
39,5,2,834.65,4,1
75,6,1,750.53,2,1
18,3,1,53.02,4,0
56,1,1,252.17,0,0
19,0,2,805.34,5,1
21,7,2,882.67,4,1
29,5,1,586.47,0,2
32,0,0,87.96,6,0
63,0,2,6.04,2,0
38,2,0,798.26,2,1
78,1,2,306.12,6,0
25,3,1,780.5,6,1
63,4,0,779.68,0,1
26,8,0,251.63,6,0
57,5,1,114.3,2,0
73,5,2,615.5,1,2
36,4,2,988.73,2,1
44,1,0,800.7,1,1
38,3,0,546.48,3,2
57,6,0,682.15,2,1
80,6,2,467.51,2,2
41,2,1,544.36,0,2
27,2,2,62.24,6,0
50,4,1,226.88,6,0
77,4,2,8.38,1,0
76,7,1,421.68,4,2
58,7,1,927.08,2,1
35,1,0,348.47,0,2
69,7,0,461.37,2,2
49,4,1,147.65,4,0
43,1,1,750.78,6,1
28,1,2,355.33,1,2
64,1,1,908.18,5,1
18,0,0,323.96,3,0
35,8,0,752.04,3,1
25,1,2,201.79,0,0
47,6,1,415.47,1,2
52,7,2,374.9,6,2
51,9,1,166.08,5,0
66,0,1,119.14,5,0
60,4,2,122.79,3,0
19,9,1,298.46,3,0
18,8,0,955.7,5,1
79,3,0,980.76,6,1
38,4,1,30.29,6,0
57,2,1,273.35,6,0
33,9,2,688.59,4,1
35,7,0,712.72,2,1
56,9,1,963.84,3,1
22,4,1,961.94,4,1
40,2,2,640.09,4,2
75,7,2,240.84,6,0
43,4,0,751.22,4,1
33,6,0,901.59,3,1
30,8,1,291.72,6,0
37,0,0,789.47,6,1
43,6,1,471.28,0,2
54,6,0,101.55,4,0
40,9,2,907.33,3,1
56,8,0,741.88,6,1
41,0,1,317.61,0,0
65,4,1,360.49,5,2
16,6,0,910.99,6,1
63,8,1,287.65,3,0
34,7,0,223.71,0,0
29,8,1,396.47,3,2
73,3,0,543.45,5,2
59,4,2,788.69,2,1
15,8,2,794.48,5,1
16,4,1,428.07,3,2
25,5,2,543.35,0,2
14,0,0,611.48,6,2
42,5,2,97.18,0,0
75,0,1,881.61,5,1
66,7,0,150.56,0,0
17,1,0,3.09,5,0
59,9,1,732.74,1,1
42,4,2,307.85,6,0
40,5,2,46.03,1,0
29,2,0,954.88,1,1
13,0,1,533.69,3,2
66,8,1,720.69,6,1
36,0,2,201.04,3,0
18,8,0,229.79,6,0
60,9,0,906.5,4,1
57,7,2,529.17,1,2
77,0,0,764.43,6,1
65,9,2,668.78,6,1
19,8,2,941.22,4,1
65,3,1,481.36,5,2
63,2,2,83.91,6,0
35,6,0,777.27,2,1
29,1,0,709.25,1,1
73,5,1,979.02,6,1
27,3,1,106.21,1,0
69,3,1,61.4,3,0
68,4,0,419.75,4,2
64,3,1,85.43,4,0
33,5,2,211.06,5,0
23,4,1,471.75,3,2
58,4,1,514.74,3,2
58,4,0,752.64,4,1
31,6,0,132.34,0,0
50,1,0,837.85,5,1
45,3,0,272.09,4,0
80,3,0,469.68,4,2
25,8,0,94.23,3,0
43,9,1,432.12,5,2
58,6,1,25.56,3,0
30,7,0,217.07,0,0
28,3,2,57.36,0,0
17,3,0,443.79,0,2
33,5,1,133.23,1,0
45,0,0,653.69,1,2
22,0,0,707.27,6,1
16,5,0,490.35,2,2
63,7,0,811.97,1,1
57,5,2,248.2,4,0
53,7,2,253.93,1,0
74,8,1,628.91,4,2
49,4,2,826.75,6,1
64,2,2,767.69,1,1
16,0,1,269.28,4,0
78,5,1,508.5,0,2
38,4,1,443.14,2,2
18,2,2,919.17,4,1
64,6,0,477.98,1,2
62,1,2,928.37,0,1
48,0,1,153.12,2,0
15,7,2,457.09,6,2
43,7,1,803.98,4,1
28,8,2,992.72,6,1
69,0,1,512.32,1,2
21,6,1,114.27,0,0
69,8,1,326.09,2,0
31,7,2,623.83,3,2
55,0,2,913.63,1,1
23,9,2,758.19,0,1
39,5,0,284.98,1,0
67,3,2,462.75,1,2
31,7,0,496.25,0,2
40,4,1,164.39,2,0
80,2,2,102.66,6,0
80,7,0,1.71,0,0
56,5,0,295.14,5,0
29,3,1,611.74,0,2
68,9,2,454.23,3,2
52,3,2,376.03,2,2
51,6,1,812.59,4,1
48,2,1,169.19,0,0
56,8,2,69.75,6,0
32,9,2,650.85,5,2
20,4,2,237.43,6,0
72,8,1,672.84,4,1
45,9,0,915.81,3,1
74,8,0,141.17,4,0
30,5,2,907.94,1,1
32,1,1,856.1,3,1
43,8,2,583.49,0,2
78,7,1,667.2,6,1
39,2,2,550.43,6,2
80,9,0,480.96,0,2
23,2,2,758.47,4,1
23,2,2,623.41,4,2
61,9,0,573.89,2,2
31,5,0,340.4,5,2
33,3,2,397.07,4,2
37,7,0,393.12,1,2
77,4,2,492.64,1,2
59,8,1,419.49,5,2
21,8,2,472.34,1,2
72,3,0,458.05,6,2
15,8,0,269.65,0,0
16,9,1,287.3,2,0
52,8,0,766.38,2,1
65,5,1,241.68,5,0
37,6,2,832.83,0,1
77,5,1,131.38,6,0
31,9,0,292.36,0,0
38,9,2,287.46,4,0
40,2,0,65.7,3,0
58,8,2,860.76,3,1
75,3,0,928.31,0,1
78,6,1,403.42,6,2
40,9,1,232.36,0,0
17,7,0,693.41,6,1
52,1,0,232.68,4,0
68,6,1,235.51,3,0
53,4,1,858.85,0,1
46,2,0,197.51,0,0
79,5,2,850.18,0,1
70,6,2,818.63,4,1
16,8,1,935.19,4,1
28,8,0,148.76,2,0
48,3,2,468.3,4,2
34,3,1,922.92,1,1
15,1,2,528.17,3,2
14,9,0,739.52,2,1
65,8,0,605.72,3,2
34,4,1,511.96,1,2
76,2,0,981.09,2,1
21,9,0,723.09,2,1
78,1,1,911.34,3,1
54,2,2,511.74,4,2
73,1,1,868.07,3,1
31,9,1,840.38,0,1
80,4,0,989.81,4,1
44,7,1,29.74,4,0
66,6,2,669.11,4,1
66,9,0,260.59,1,0
32,1,2,427.87,1,2
51,0,2,804.04,0,1
14,3,1,652.61,6,2
34,1,0,786.65,1,1
16,4,1,766.14,1,1
72,6,2,922.6,0,1
58,5,2,874.63,3,1
44,5,2,632.88,5,2
46,7,1,172.78,6,0
35,5,1,339.21,0,2
34,9,2,180.84,6,0
22,1,0,129.5,3,0
35,0,0,363.81,4,2
64,4,1,298.52,3,0
27,7,1,428.75,2,2
26,4,2,244.81,0,0
56,1,2,558.9,5,2
26,4,0,621.23,2,2
78,3,0,760.42,5,1
78,4,2,353.26,3,2
72,5,1,764.48,6,1
58,9,2,13.01,4,0
70,5,0,504.02,6,2
69,0,2,32.5,4,0
31,9,0,785.43,6,1
62,0,0,349.78,2,2
